run,draft_model_name,max_budget,gen_rate,speed,draft_iters,iters,input_0,input_1,mem_use,min_CLP,min_log_prob,new_tokens,prompt_len,t0,t1,tft,tree_h,tree_size,tree_w
393,Qwen/Qwen2.5-0.5B,1024,6.4,1.54,20.0,5,3162,1025,39.67,-8.06,,32,131,1.706,2.438,4.5507,12.4,1024,225
393,Qwen/Qwen2.5-0.5B,2048,6.4,0.7,31.0,5,5909,2049,45.71,-8.93,,32,131,3.024,6.158,8.5086,12.4,2048,485
393,Qwen/Qwen2.5-1.5B,16,5.8,5.42,9.5,6,44,17,40.78,-3.15,,35,131,0.7967,0.28,1.118,8.5,16,4
393,Qwen/Qwen2.5-1.5B,32,8.2,6.48,11.5,4,111,33,40.88,-3.88,,33,131,0.9775,0.295,1.1238,10.5,32,8
393,Qwen/Qwen2.5-1.5B,64,20.5,8.18,26.0,2,261,65,41.07,-5.49,,41,131,2.175,0.33,1.2917,25.5,64,8
393,Qwen/Qwen2.5-1.5B,128,8.5,3.87,14.8,4,367,129,41.44,-5.37,,34,131,1.5725,0.6225,1.8664,13.8,128,28
393,Qwen/Qwen2.5-1.5B,256,10.2,3.41,17.5,4,813,257,42.2,-6.17,,41,131,2.1425,0.8675,2.4984,16.2,256,46
393,Qwen/Qwen2.5-1.5B,512,6.0,2.29,7.5,6,1069,513,43.72,-10.07,,36,131,1.21,1.41,2.4977,5.3,512,245
393,Qwen/Qwen2.5-1.5B,1024,18.5,2.32,30.5,2,5056,1025,46.74,-7.68,,37,131,5.655,2.325,6.0767,20.5,1024,127
393,Qwen/Qwen2.5-1.5B,2048,9.5,0.72,32.0,4,7694,2049,52.8,-8.79,,38,131,7.1325,6.1025,12.0049,10.0,2048,398
393,Qwen/Qwen2.5-3B,16,7.0,4.49,9.8,5,47,17,44.16,-2.76,,35,131,1.278,0.28,1.4889,8.8,16,4
393,Qwen/Qwen2.5-3B,32,8.2,4.77,10.8,4,95,33,44.25,-3.73,,33,131,1.4375,0.29,2.2676,9.8,32,7
393,Qwen/Qwen2.5-3B,64,33.0,7.43,32.0,1,201,65,44.44,-5.57,,33,131,4.12,0.32,2.5493,32.0,64,13
393,Qwen/Qwen2.5-3B,128,8.0,2.47,14.0,5,336,129,44.82,-5.14,,40,131,2.602,0.636,3.4982,13.0,128,25
393,Qwen/Qwen2.5-3B,256,10.7,2.1,16.3,3,915,257,45.58,-5.98,,32,131,4.2033,0.87,4.9115,14.7,256,34
393,Qwen/Qwen2.5-3B,512,5.8,1.35,10.2,6,1197,513,47.07,-8.36,,35,131,2.9317,1.39,3.4116,7.7,512,216
393,Qwen/Qwen2.5-3B,1024,8.8,0.72,29.5,4,4321,1025,50.13,-7.4,,35,131,9.705,2.39,11.4003,20.2,1024,119
394,Qwen/Qwen2.5-0.5B,16,5.0,6.18,6.9,8,39,17,34.08,-3.68,,40,188,0.4725,0.3375,1.079,5.9,16,5
394,Qwen/Qwen2.5-0.5B,32,3.8,4.45,6.8,10,73,33,34.17,-4.54,,38,188,0.473,0.38,1.3192,5.8,32,11
394,Qwen/Qwen2.5-0.5B,64,21.0,10.03,25.0,1,108,65,34.36,-4.99,,21,188,1.65,0.44,1.4993,24.0,64,17
394,Qwen/Qwen2.5-0.5B,128,3.7,2.55,11.1,7,265,129,34.74,-5.98,,26,188,0.8,0.66,1.7424,10.1,128,38
394,Qwen/Qwen2.5-0.5B,256,4.0,2.19,12.2,8,555,257,35.49,-6.95,,32,188,0.9338,0.8912,2.0321,11.1,256,71
394,Qwen/Qwen2.5-0.5B,512,5.0,2.26,10.0,7,1113,513,36.99,-8.35,,35,188,0.7986,1.4114,2.0057,7.6,512,226
394,Qwen/Qwen2.5-0.5B,1024,4.4,1.03,21.5,8,2773,1025,40.01,-8.42,,35,188,1.79,2.4387,4.6035,14.2,1024,260
394,Qwen/Qwen2.5-0.5B,2048,5.0,0.55,30.3,7,4800,2049,46.05,-9.17,,35,188,2.8929,6.1671,8.5948,13.0,2048,575
394,Qwen/Qwen2.5-1.5B,16,4.0,4.91,6.3,9,34,17,41.12,-3.63,,36,188,0.5333,0.2811,1.1927,5.3,16,6
394,Qwen/Qwen2.5-1.5B,32,3.9,4.3,7.1,9,77,33,41.21,-4.57,,35,188,0.6067,0.2978,1.3501,6.1,32,11
394,Qwen/Qwen2.5-1.5B,64,7.0,3.92,17.7,3,148,65,41.4,-4.52,,21,188,1.46,0.3233,1.6655,16.7,64,14
394,Qwen/Qwen2.5-1.5B,128,5.5,3.08,10.2,6,293,129,41.78,-5.87,,33,188,1.15,0.6333,2.2649,9.2,128,33
394,Qwen/Qwen2.5-1.5B,256,7.0,2.88,11.3,6,640,257,42.54,-6.79,,42,188,1.5533,0.875,2.9499,10.3,256,60
394,Qwen/Qwen2.5-1.5B,512,4.0,1.66,6.1,8,984,513,44.05,-9.33,,32,188,0.9988,1.4125,2.5783,4.0,512,287
394,Qwen/Qwen2.5-1.5B,1024,8.2,1.33,21.5,4,3433,1025,47.08,-8.39,,33,188,3.835,2.3425,6.7319,13.8,1024,243
394,Qwen/Qwen2.5-1.5B,2048,5.8,0.45,31.4,5,6116,2049,53.13,-8.93,,29,188,6.77,6.098,12.5073,11.2,2048,438
394,Qwen/Qwen2.5-3B,16,3.7,3.49,5.7,7,35,17,44.49,-3.8,,26,188,0.7786,0.2857,1.8797,4.7,16,7
394,Qwen/Qwen2.5-3B,32,3.3,2.28,8.6,9,81,33,44.59,-4.25,,30,188,1.1622,0.2989,2.392,7.6,32,9
394,Qwen/Qwen2.5-3B,64,10.5,3.46,20.0,2,152,65,44.78,-5.24,,21,188,2.705,0.325,2.6778,19.5,64,14
394,Qwen/Qwen2.5-3B,128,9.8,3.36,11.5,4,297,129,45.16,-5.91,,39,188,2.255,0.645,3.6957,10.5,128,35
394,Qwen/Qwen2.5-3B,256,7.0,1.87,11.6,5,664,257,45.92,-6.73,,35,188,2.864,0.876,5.2345,10.4,256,71
394,Qwen/Qwen2.5-3B,512,4.0,1.22,6.2,8,975,513,47.41,-9.6,,32,188,1.8838,1.4013,3.4998,4.0,512,286
394,Qwen/Qwen2.5-3B,1024,10.0,0.94,32.0,2,2879,1025,50.47,-8.46,,20,188,8.295,2.385,11.5594,26.5,1024,189
395,Qwen/Qwen2.5-0.5B,16,4.3,5.37,6.4,9,35,17,33.7,-3.41,,39,124,0.4467,0.3589,0.8132,5.4,16,5
395,Qwen/Qwen2.5-0.5B,32,4.3,5.32,7.0,3,81,33,33.79,-4.2,,13,124,0.48,0.3333,0.893,6.0,32,12
395,Qwen/Qwen2.5-0.5B,64,5.7,5.47,9.5,6,162,65,33.99,-5.09,,34,124,0.67,0.3667,0.9345,8.5,64,16
395,Qwen/Qwen2.5-0.5B,128,5.8,4.15,10.3,6,316,129,34.36,-5.54,,35,124,0.7533,0.6533,1.1895,9.3,128,29
395,Qwen/Qwen2.5-0.5B,256,7.6,4.03,13.0,5,694,257,35.11,-6.34,,38,124,1.002,0.882,1.6496,12.0,256,55
395,Qwen/Qwen2.5-0.5B,512,9.4,4.29,10.2,5,978,513,36.62,-9.25,,47,124,0.786,1.404,1.8075,8.4,512,243
395,Qwen/Qwen2.5-0.5B,1024,7.2,1.74,20.0,4,3257,1025,39.63,-7.8,,29,124,1.75,2.43,3.925,11.8,1024,205
395,Qwen/Qwen2.5-0.5B,2048,8.5,0.92,32.0,4,7041,2049,45.67,-8.87,,34,124,3.11,6.1575,8.1686,10.5,2048,450
395,Qwen/Qwen2.5-1.5B,16,4.2,5.14,6.3,6,38,17,40.74,-3.54,,25,124,0.5383,0.2717,1.0323,5.3,16,5
395,Qwen/Qwen2.5-1.5B,32,4.5,4.77,7.5,6,83,33,40.83,-4.39,,27,124,0.6483,0.295,1.0399,6.5,32,9
395,Qwen/Qwen2.5-1.5B,64,6.4,5.06,10.2,5,154,65,41.03,-4.73,,32,124,0.94,0.326,1.0902,9.2,64,16
395,Qwen/Qwen2.5-1.5B,128,5.0,2.6,11.0,6,352,129,41.4,-5.85,,30,124,1.295,0.6267,1.3471,10.0,128,31
395,Qwen/Qwen2.5-1.5B,256,6.5,2.74,10.3,6,631,257,42.16,-6.42,,39,124,1.505,0.8717,2.0944,9.0,256,62
395,Qwen/Qwen2.5-1.5B,512,8.7,3.08,9.7,6,1066,513,43.69,-14.11,,52,124,1.4083,1.4083,2.3191,7.7,512,251
395,Qwen/Qwen2.5-1.5B,1024,8.7,1.31,23.3,3,3762,1025,46.7,-7.76,,26,124,4.2867,2.3267,5.8616,14.0,1024,197
395,Qwen/Qwen2.5-1.5B,2048,8.6,0.65,32.0,5,6302,2049,52.75,-8.55,,43,124,7.032,6.098,11.6504,12.4,2048,360
395,Qwen/Qwen2.5-3B,16,5.4,3.9,8.3,7,47,17,44.12,-3.2,,38,124,1.1157,0.2757,1.2711,7.3,16,4
395,Qwen/Qwen2.5-3B,32,5.3,3.39,9.3,6,99,33,44.21,-4.06,,32,124,1.2783,0.2933,1.6829,8.3,32,7
395,Qwen/Qwen2.5-3B,64,7.2,3.49,11.4,5,189,65,44.4,-4.6,,36,124,1.74,0.324,2.5903,10.4,64,15
395,Qwen/Qwen2.5-3B,128,9.8,2.85,13.2,4,430,129,44.78,-5.42,,39,124,2.7825,0.64,4.5154,12.2,128,25
395,Qwen/Qwen2.5-3B,256,11.0,2.53,13.3,3,813,257,45.53,-5.97,,33,124,3.4767,0.87,6.4144,12.3,256,49
395,Qwen/Qwen2.5-3B,512,7.5,2.0,8.4,8,1039,513,47.03,-10.65,,60,124,2.3475,1.3938,3.0894,6.5,512,266
395,Qwen/Qwen2.5-3B,1024,7.4,0.69,26.4,5,3704,1025,50.09,-7.5,,37,124,8.32,2.384,11.288,18.0,1024,155
396,Qwen/Qwen2.5-0.5B,16,3.7,5.1,6.1,9,33,17,38.48,-3.68,,33,935,0.4111,0.3078,2.8764,5.1,16,6
396,Qwen/Qwen2.5-0.5B,32,3.8,4.71,6.9,9,79,33,38.57,-4.26,,34,935,0.47,0.3311,2.9104,5.9,32,10
396,Qwen/Qwen2.5-0.5B,64,4.7,5.21,8.0,7,130,65,38.75,-5.14,,33,935,0.5471,0.3571,2.6513,7.0,64,19
396,Qwen/Qwen2.5-0.5B,128,5.7,4.47,8.3,6,246,129,39.13,-5.71,,34,935,0.5983,0.6683,2.9331,7.3,128,41
396,Qwen/Qwen2.5-0.5B,256,5.1,2.92,11.3,7,596,257,39.88,-6.54,,36,935,0.8486,0.9129,3.4346,10.0,256,70
396,Qwen/Qwen2.5-0.5B,512,5.1,2.46,7.9,7,1107,513,41.38,-8.51,,36,935,0.6386,1.4543,3.9831,5.9,512,271
396,Qwen/Qwen2.5-0.5B,1024,6.4,1.53,19.4,5,2785,1025,44.4,-7.96,,32,935,1.646,2.536,7.3997,12.4,1024,243
396,Qwen/Qwen2.5-0.5B,2048,8.5,0.91,31.2,4,6584,2049,50.43,-8.71,,34,935,3.1125,6.2175,11.0826,11.2,2048,454
396,Qwen/Qwen2.5-1.5B,16,4.1,5.39,5.2,8,35,17,45.54,-3.6,,33,935,0.4625,0.3063,4.2852,4.2,16,6
396,Qwen/Qwen2.5-1.5B,32,4.6,4.05,9.7,7,73,33,45.63,-4.11,,32,935,0.8014,0.3286,4.8511,8.7,32,10
396,Qwen/Qwen2.5-1.5B,64,6.4,4.51,12.2,5,161,65,45.82,-4.96,,32,935,1.064,0.354,4.6285,11.2,64,19
396,Qwen/Qwen2.5-1.5B,128,5.8,2.73,14.5,6,297,129,46.2,-5.79,,35,935,1.4767,0.6617,5.0589,13.5,128,33
396,Qwen/Qwen2.5-1.5B,256,10.4,3.42,19.8,5,576,257,46.95,-6.31,,52,935,2.132,0.906,6.4449,18.8,256,57
396,Qwen/Qwen2.5-1.5B,512,4.6,1.81,6.4,8,1059,513,48.45,-8.99,,37,935,1.09,1.4713,5.2784,4.2,512,284
396,Qwen/Qwen2.5-1.5B,1024,10.7,1.57,28.0,3,3061,1025,51.5,-7.76,,32,935,4.35,2.45,10.5438,20.7,1024,192
396,Qwen/Qwen2.5-3B,16,4.0,3.37,6.5,10,34,17,48.92,-3.55,,40,935,0.88,0.308,5.1341,5.5,16,6
396,Qwen/Qwen2.5-3B,32,6.5,3.73,10.7,6,78,33,49.01,-4.02,,39,935,1.4183,0.3233,5.2995,9.7,32,8
396,Qwen/Qwen2.5-3B,64,5.3,3.32,8.0,6,143,65,49.21,-4.9,,32,935,1.25,0.355,5.1952,7.0,64,17
396,Qwen/Qwen2.5-3B,128,8.8,2.61,13.5,4,352,129,49.58,-5.6,,35,935,2.6825,0.6675,6.0586,12.5,128,20
396,Qwen/Qwen2.5-3B,256,9.8,2.24,15.5,4,732,257,50.34,-6.17,,39,935,3.4425,0.91,7.3428,14.2,256,43
396,Qwen/Qwen2.5-3B,512,6.6,1.46,11.2,5,1249,513,51.84,-9.14,,33,935,3.06,1.458,7.1696,8.8,512,201
396,Qwen/Qwen2.5-3B,1024,19.3,1.58,30.3,3,3919,1025,54.9,-7.58,,58,935,9.7167,2.4867,13.861,23.0,1024,102
397,Qwen/Qwen2.5-0.5B,16,2.9,3.62,6.5,11,37,17,33.78,-4.03,,32,138,0.45,0.3536,1.0215,5.5,16,5
397,Qwen/Qwen2.5-0.5B,32,10.7,9.74,11.3,3,77,33,33.88,-4.79,,32,138,0.7633,0.3333,1.2282,10.3,32,13
397,Qwen/Qwen2.5-0.5B,64,6.4,6.92,8.0,5,135,65,34.07,-5.21,,32,138,0.564,0.362,1.2531,7.0,64,20
397,Qwen/Qwen2.5-0.5B,128,19.0,8.17,23.5,2,331,129,34.44,-6.13,,38,138,1.625,0.705,1.5141,23.0,128,29
397,Qwen/Qwen2.5-0.5B,256,5.7,3.38,10.3,6,567,257,35.19,-6.48,,34,138,0.7933,0.8783,1.8147,9.2,256,72
397,Qwen/Qwen2.5-0.5B,512,8.8,3.24,17.2,4,1173,513,36.71,-9.81,,35,138,1.2825,1.415,1.9245,15.0,512,213
397,Qwen/Qwen2.5-0.5B,1024,12.0,2.58,26.0,3,3897,1025,39.71,-8.11,,36,138,2.2167,2.44,4.6836,16.7,1024,187
397,Qwen/Qwen2.5-0.5B,2048,6.8,0.74,32.0,6,6336,2049,45.75,-9.12,,41,138,3.0667,6.165,8.2158,11.8,2048,396
397,Qwen/Qwen2.5-1.5B,16,5.7,5.67,8.8,6,45,17,40.82,-3.7,,34,138,0.725,0.275,1.0447,7.8,16,4
397,Qwen/Qwen2.5-1.5B,32,17.5,9.2,20.0,2,106,33,40.92,-3.09,,35,138,1.61,0.29,1.2288,19.5,32,5
397,Qwen/Qwen2.5-1.5B,64,6.0,3.9,13.3,6,201,65,41.11,-5.22,,36,138,1.2167,0.32,1.3929,12.3,64,13
397,Qwen/Qwen2.5-1.5B,128,33.0,9.47,32.0,1,353,129,41.48,-5.71,,33,138,2.85,0.64,1.9032,32.0,128,21
397,Qwen/Qwen2.5-1.5B,256,7.4,2.54,15.0,5,806,257,42.24,-6.26,,37,138,2.05,0.87,2.4159,13.4,256,45
397,Qwen/Qwen2.5-1.5B,512,7.4,2.01,16.2,5,1472,513,43.77,-12.42,,37,138,2.272,1.406,2.5229,14.2,512,220
397,Qwen/Qwen2.5-1.5B,1024,9.8,1.26,30.0,4,4328,1025,46.78,-7.83,,39,138,5.4125,2.3525,6.7866,19.2,1024,153
397,Qwen/Qwen2.5-1.5B,2048,6.8,0.52,31.0,5,6628,2049,52.84,-8.79,,34,138,6.918,6.184,16.8272,10.6,2048,426
397,Qwen/Qwen2.5-3B,16,5.0,3.95,7.3,7,42,17,44.2,-4.07,,35,138,0.9857,0.2843,1.6155,6.3,16,4
397,Qwen/Qwen2.5-3B,32,33.0,7.63,32.0,1,134,33,44.29,-2.72,,33,138,4.04,0.29,2.0332,32.0,32,1
397,Qwen/Qwen2.5-3B,64,9.0,4.17,12.2,5,198,65,44.48,-4.55,,45,138,1.836,0.322,2.4211,11.2,64,11
397,Qwen/Qwen2.5-3B,128,30.0,5.93,29.5,2,343,129,44.86,-7.86,,60,138,4.415,0.64,4.4574,29.0,128,18
397,Qwen/Qwen2.5-3B,256,8.5,1.85,15.0,4,834,257,45.62,-6.07,,34,138,3.7175,0.87,6.7111,13.8,256,43
397,Qwen/Qwen2.5-3B,512,10.2,2.28,11.8,4,1155,513,47.12,-11.35,,41,138,3.095,1.3925,3.4142,9.2,512,237
397,Qwen/Qwen2.5-3B,1024,8.0,0.67,28.2,5,4260,1025,50.17,-7.32,,40,138,9.552,2.388,11.3206,18.6,1024,128
398,Qwen/Qwen2.5-0.5B,16,4.0,5.78,5.4,9,33,17,40.68,-3.69,,36,1312,0.37,0.3211,3.8351,4.4,16,6
398,Qwen/Qwen2.5-0.5B,32,4.0,5.06,6.5,8,75,33,40.78,-4.35,,32,1312,0.4488,0.345,3.9071,5.5,32,10
398,Qwen/Qwen2.5-0.5B,64,3.6,3.94,8.0,10,126,65,40.97,-5.02,,36,1312,0.549,0.364,3.9859,7.0,64,21
398,Qwen/Qwen2.5-0.5B,128,6.4,4.14,12.0,5,316,129,41.35,-5.72,,32,1312,0.85,0.696,4.2583,11.0,128,25
398,Qwen/Qwen2.5-0.5B,256,5.2,2.95,10.6,5,652,257,42.12,-6.33,,26,1312,0.83,0.932,4.8443,9.2,256,59
398,Qwen/Qwen2.5-0.5B,512,5.9,2.77,7.8,8,1024,513,43.61,-8.62,,47,1312,0.6287,1.49,5.1838,5.6,512,259
398,Qwen/Qwen2.5-0.5B,1024,5.5,1.18,24.5,6,3331,1025,46.63,-8.02,,33,1312,2.0867,2.5833,8.5576,16.5,1024,212
398,Qwen/Qwen2.5-0.5B,2048,11.0,1.16,32.0,3,6455,2049,52.66,-8.54,,33,1312,3.26,6.2467,12.7102,11.7,2048,336
398,Qwen/Qwen2.5-1.5B,16,4.2,4.62,7.1,8,39,17,47.76,-3.34,,34,1312,0.5988,0.32,5.1379,6.1,16,5
398,Qwen/Qwen2.5-1.5B,32,4.0,3.95,8.0,8,84,33,47.86,-4.11,,32,1312,0.675,0.3387,5.1787,7.0,32,9
398,Qwen/Qwen2.5-1.5B,64,6.0,4.35,10.7,3,192,65,48.04,-4.63,,18,1312,1.0133,0.3667,5.5848,9.7,64,13
398,Qwen/Qwen2.5-1.5B,128,6.2,2.85,14.7,6,291,129,48.43,-5.41,,37,1312,1.465,0.695,6.4997,13.8,128,31
398,Qwen/Qwen2.5-1.5B,256,5.5,2.15,12.5,6,566,257,49.18,-6.36,,33,1312,1.615,0.9367,8.1088,11.5,256,61
398,Qwen/Qwen2.5-1.5B,512,4.9,1.79,8.5,8,966,513,50.68,-9.15,,39,1312,1.2375,1.49,6.8577,6.4,512,272
398,Qwen/Qwen2.5-1.5B,1024,8.8,1.2,25.5,4,3972,1025,53.73,-7.64,,35,1312,4.8075,2.4875,12.1484,16.2,1024,151
398,Qwen/Qwen2.5-3B,16,4.1,3.25,6.9,9,39,17,51.15,-3.38,,37,1312,0.9456,0.3233,7.0817,5.9,16,5
398,Qwen/Qwen2.5-3B,32,4.4,3.35,7.0,9,76,33,51.25,-4.17,,40,1312,0.99,0.3344,7.387,6.0,32,11
398,Qwen/Qwen2.5-3B,64,5.6,3.17,9.1,7,142,65,51.44,-4.9,,39,1312,1.3871,0.3714,7.7815,8.1,64,17
398,Qwen/Qwen2.5-3B,128,5.7,1.96,11.0,6,298,129,51.82,-5.5,,34,1312,2.1967,0.69,8.7843,10.0,128,29
398,Qwen/Qwen2.5-3B,256,7.2,1.59,17.5,6,624,257,52.58,-6.3,,43,1312,3.5633,0.9367,11.1049,16.7,256,54
398,Qwen/Qwen2.5-3B,512,3.9,1.31,5.0,9,820,513,54.07,-9.34,,35,1312,1.4889,1.4856,9.1223,3.0,512,299
399,Qwen/Qwen2.5-0.5B,16,2.4,3.29,5.8,14,33,17,34.96,-3.72,,34,338,0.3993,0.34,1.2779,4.8,16,6
399,Qwen/Qwen2.5-0.5B,32,4.2,4.87,7.9,8,63,33,35.05,-4.83,,34,338,0.5375,0.335,1.5557,6.9,32,12
399,Qwen/Qwen2.5-0.5B,64,3.7,4.12,7.3,9,118,65,35.24,-5.23,,33,338,0.5144,0.3756,1.7014,6.3,64,19
399,Qwen/Qwen2.5-0.5B,128,5.5,4.37,8.2,6,254,129,35.62,-5.92,,33,338,0.595,0.6667,1.8633,7.2,128,38
399,Qwen/Qwen2.5-0.5B,256,5.8,3.61,9.7,6,519,257,36.39,-6.62,,35,338,0.735,0.885,2.2914,8.5,256,75
399,Qwen/Qwen2.5-0.5B,512,31.5,8.25,32.0,2,1807,513,37.88,-7.53,,63,338,2.375,1.445,2.4171,30.5,512,55
399,Qwen/Qwen2.5-0.5B,1024,4.2,1.07,17.2,8,2621,1025,40.88,-8.36,,34,338,1.52,2.4588,5.5329,9.8,1024,250
399,Qwen/Qwen2.5-0.5B,2048,6.4,0.68,31.8,5,6278,2049,46.92,-8.91,,32,338,3.152,6.192,8.5439,11.6,2048,394
399,Qwen/Qwen2.5-1.5B,16,4.0,5.08,5.6,8,37,17,42.0,-4.04,,32,338,0.4988,0.29,1.7203,4.6,16,5
399,Qwen/Qwen2.5-1.5B,32,4.6,4.99,6.9,7,81,33,42.1,-4.52,,32,338,0.6086,0.3086,1.8089,5.9,32,10
399,Qwen/Qwen2.5-1.5B,64,4.9,3.73,11.0,7,133,65,42.29,-5.36,,34,338,0.9643,0.3371,2.09,10.0,64,18
399,Qwen/Qwen2.5-1.5B,128,4.0,2.36,10.0,9,216,129,42.66,-6.16,,36,338,1.0511,0.6411,2.5846,9.0,128,46
399,Qwen/Qwen2.5-1.5B,256,5.7,2.02,15.0,6,721,257,43.46,-6.53,,34,338,1.9283,0.88,3.541,13.5,256,58
399,Qwen/Qwen2.5-1.5B,512,10.8,3.48,11.8,4,1103,513,44.93,-10.03,,43,338,1.6675,1.4225,3.1881,9.8,512,230
399,Qwen/Qwen2.5-1.5B,1024,6.7,1.08,22.7,6,2818,1025,47.96,-8.2,,40,338,3.7867,2.375,7.8142,15.2,1024,241
399,Qwen/Qwen2.5-1.5B,2048,5.3,0.41,31.1,7,5707,2049,54.02,-8.76,,37,338,6.7086,6.2229,16.1701,12.4,2048,450
399,Qwen/Qwen2.5-3B,16,5.0,4.07,7.0,7,41,17,45.38,-3.26,,35,338,0.9357,0.2943,3.1676,6.0,16,5
399,Qwen/Qwen2.5-3B,32,3.8,2.88,7.4,9,72,33,45.48,-4.18,,34,338,1.0078,0.3044,3.5006,6.4,32,10
399,Qwen/Qwen2.5-3B,64,5.8,3.5,8.7,6,144,65,45.66,-4.93,,35,338,1.3333,0.3317,3.9159,7.7,64,17
399,Qwen/Qwen2.5-3B,128,4.2,1.77,9.0,8,235,129,46.04,-6.0,,34,338,1.7462,0.6575,4.6899,8.0,128,38
399,Qwen/Qwen2.5-3B,256,5.0,1.5,10.9,8,499,257,46.81,-6.74,,40,338,2.4613,0.88,6.4326,9.9,256,77
399,Qwen/Qwen2.5-3B,512,4.2,1.43,5.1,8,909,513,48.3,-11.05,,34,338,1.5575,1.4075,4.4861,3.2,512,281
399,Qwen/Qwen2.5-3B,1024,9.0,0.93,23.5,4,3205,1025,51.35,-8.02,,36,338,7.2725,2.4175,16.3221,15.5,1024,203
400,Qwen/Qwen2.5-0.5B,16,4.6,5.59,6.7,7,35,17,33.81,-3.38,,32,142,0.4614,0.3571,0.9237,5.7,16,5
400,Qwen/Qwen2.5-0.5B,32,21.3,11.77,21.3,3,128,33,33.9,-4.49,,64,142,1.4567,0.3567,0.9976,20.7,32,6
400,Qwen/Qwen2.5-0.5B,64,5.1,4.94,9.4,7,147,65,34.09,-4.8,,36,142,0.6657,0.3757,1.0842,8.4,64,16
400,Qwen/Qwen2.5-0.5B,128,7.0,4.44,12.6,5,342,129,34.47,-5.39,,35,142,0.908,0.664,1.5987,11.6,128,25
400,Qwen/Qwen2.5-0.5B,256,7.0,3.73,13.2,5,722,257,35.22,-6.35,,35,142,1.004,0.876,1.9536,11.6,256,55
400,Qwen/Qwen2.5-0.5B,512,6.6,2.58,14.2,5,1534,513,36.73,-7.97,,33,142,1.15,1.414,1.9472,11.2,512,144
400,Qwen/Qwen2.5-0.5B,1024,6.6,1.55,21.0,5,3604,1025,39.73,-7.73,,33,142,1.824,2.43,4.795,12.4,1024,200
400,Qwen/Qwen2.5-0.5B,2048,10.2,1.09,32.0,4,7643,2049,45.77,-9.3,,41,142,3.2225,6.1625,8.4659,9.5,2048,464
400,Qwen/Qwen2.5-1.5B,16,4.0,4.45,7.1,9,39,17,40.85,-3.23,,36,142,0.6144,0.2856,1.1302,6.1,16,4
400,Qwen/Qwen2.5-1.5B,32,17.5,9.51,19.5,2,102,33,40.94,-3.01,,35,142,1.545,0.295,1.1777,19.0,32,6
400,Qwen/Qwen2.5-1.5B,64,5.7,4.07,11.7,6,181,65,41.13,-4.57,,34,142,1.0683,0.325,1.3363,10.7,64,13
400,Qwen/Qwen2.5-1.5B,128,9.8,4.3,14.5,4,391,129,41.51,-5.12,,39,142,1.6375,0.6325,1.8167,13.5,128,23
400,Qwen/Qwen2.5-1.5B,256,6.2,1.97,17.5,4,860,257,42.26,-6.08,,25,142,2.3025,0.87,3.4838,15.8,256,42
400,Qwen/Qwen2.5-1.5B,512,7.0,1.94,13.8,5,1505,513,43.79,-7.63,,35,142,2.194,1.41,2.5328,11.0,512,164
400,Qwen/Qwen2.5-1.5B,1024,6.6,0.96,27.0,5,3602,1025,46.81,-7.57,,33,142,4.54,2.35,7.0553,18.8,1024,168
400,Qwen/Qwen2.5-1.5B,2048,8.5,0.63,32.0,4,7214,2049,52.8,-8.88,,34,142,7.2375,6.2,7.8451,10.0,2048,351
400,Qwen/Qwen2.5-3B,16,3.6,3.11,6.4,9,36,17,44.22,-3.36,,32,142,0.8611,0.2822,1.8597,5.4,16,5
400,Qwen/Qwen2.5-3B,32,32.0,7.52,32.0,1,123,33,44.31,-3.08,,32,142,3.95,0.3,2.4122,31.0,32,2
400,Qwen/Qwen2.5-3B,64,5.7,2.74,11.6,7,192,65,44.5,-4.58,,40,142,1.7614,0.3243,2.514,10.6,64,13
400,Qwen/Qwen2.5-3B,128,6.2,1.88,12.2,6,390,129,44.88,-5.35,,37,142,2.6417,0.6433,3.4499,11.2,128,26
400,Qwen/Qwen2.5-3B,256,7.6,1.71,14.8,5,788,257,45.64,-5.92,,38,142,3.576,0.868,4.4903,13.6,256,46
400,Qwen/Qwen2.5-3B,512,11.0,1.7,17.7,3,1611,513,47.14,-6.64,,33,142,5.09,1.3933,3.4528,14.3,512,83
400,Qwen/Qwen2.5-3B,1024,9.0,0.79,26.5,4,4140,1025,50.2,-7.37,,36,142,9.015,2.3825,10.5385,16.5,1024,146
401,Qwen/Qwen2.5-0.5B,16,4.6,5.27,7.2,8,41,17,33.68,-3.46,,37,120,0.505,0.3713,0.8322,6.2,16,5
401,Qwen/Qwen2.5-0.5B,32,3.7,4.09,7.8,9,82,33,33.77,-4.06,,33,120,0.54,0.3567,0.9123,6.8,32,9
401,Qwen/Qwen2.5-0.5B,64,3.7,3.57,9.2,9,142,65,33.96,-4.83,,33,120,0.6489,0.3767,1.1219,8.2,64,15
401,Qwen/Qwen2.5-0.5B,128,6.0,4.32,10.0,6,273,129,34.34,-5.54,,36,120,0.7217,0.665,1.3201,9.0,128,30
401,Qwen/Qwen2.5-0.5B,256,5.5,3.11,11.5,6,638,257,35.09,-6.25,,33,120,0.8867,0.88,1.7749,10.5,256,56
401,Qwen/Qwen2.5-0.5B,512,4.4,2.37,5.1,8,967,513,36.6,-8.85,,35,120,0.44,1.405,1.801,3.4,512,292
401,Qwen/Qwen2.5-0.5B,1024,8.2,1.84,23.8,4,3632,1025,39.61,-7.62,,33,120,2.0475,2.4275,4.7036,15.2,1024,157
